sobol_index,batch,pressure_atm,requested_vapor_fraction,benzene_feed_fraction,toluene_feed_fraction,stages,feed_stage,feed_stage_fraction,reflux_ratio,bottoms_fraction,feed_flow_kmol_h,feed_temperature_C,x_D_benzene,x_B_benzene,Q_C,Q_R,dwsim_solved,column_calculated,column_error,output_values_valid,composition_valid,temperature_valid,case_valid,error_message
287,2048,1.9155066078528762,0.18516990914940834,0.37156262956559655,0.6284373704344035,13,8,0.6153846153846154,3.555579455941915,0.48555790055543185,100.0,120.32613959829621,0.7052370428207193,0.018039588026190958,2002.7255419023834,2014.4496484139247,True,True,,True,True,True,True,
288,2048,1.3979504443705082,0.119963473174721,0.5750791918486357,0.42492080815136435,27,12,0.4444444444444444,1.6874760637991129,0.5426196407526731,100.0,101.74684593721258,0.9958419615403457,0.2204182091544408,1017.6786080130374,1028.536871144347,True,True,,True,True,True,True,
289,2048,1.388291328214109,0.296728868689388,0.633992463722825,0.36600753627717497,23,16,0.6956521739130435,1.2558215900324285,0.4959876036271453,100.0,99.82555205935608,0.9908995268479381,0.27130967561392444,942.6853931108076,951.6428473751648,True,True,,True,True,True,True,
290,2048,1.925197597593069,0.006344485469162464,0.412508987262845,0.587491012737155,17,6,0.35294117647058826,3.1493071373552084,0.526425763219595,100.0,119.1254266564726,0.8678177794692004,0.002919793574891597,1635.9768042747276,1653.2659332781034,True,True,,True,True,True,True,
292,2048,1.2129337694495916,0.12576595125719905,0.37587555386126037,0.6241244461387396,11,6,0.5454545454545454,2.683644932694733,0.5500634608790278,100.0,102.74476886579606,0.7965643739849769,0.03176459766396224,1435.5267475603762,1449.1822908965362,True,True,,True,True,True,True,
293,2048,1.092378587462008,0.19936132673174142,0.4503294542431831,0.549670545756817,14,7,0.5,1.6377211354672907,0.43944286461919546,100.0,96.59458716974706,0.7918529587610008,0.01468043068660739,1288.6446614573904,1302.315058610757,True,True,,True,True,True,True,
294,2048,1.5941266436129808,0.09640369182452559,0.6968128651380538,0.30318713486194615,26,11,0.4230769230769231,3.502209384273738,0.5823811195790768,100.0,103.23392789609534,0.9997890911690486,0.47955216113440147,1543.435439510972,1547.493039313432,True,True,,True,True,True,True,
295,2048,1.8046486182138324,0.22986663384363054,0.33864712119102475,0.6613528788089753,18,6,0.3333333333333333,3.7501605486497285,0.46541549563407897,100.0,119.10532023509381,0.6332514226121425,0.00025996977163342077,2199.190799202832,2209.598509988763,True,True,,True,True,True,True,
296,2048,1.2588464692234993,0.07087872605770826,0.5085684403777122,0.4914315596222878,22,13,0.5909090909090909,2.317871343065053,0.5068035123869776,100.0,99.8819229383268,0.998912978699426,0.03136648115696326,1361.7685822350647,1380.986922546056,True,True,,True,True,True,True,
297,2048,1.3638211926445365,0.16748810419812799,0.31942388862371446,0.6805761113762856,27,11,0.4074074074074074,2.5165171477943655,0.4257162146270275,100.0,109.0039481537894,0.5561977314060687,2.0339194666440333e-05,1794.9245627553487,1803.1489743362597,True,True,,True,True,True,True,
298,2048,1.8227206580340862,0.13909045234322548,0.5276261150836944,0.4723738849163056,13,9,0.6923076923076923,4.3621119252406055,0.5967917209491134,100.0,113.24574435715022,0.9973670226933655,0.21025396957565906,1760.988106401794,1772.343716373281,True,True,,True,True,True,True,
299,2048,1.5291756736114621,0.2634719107300043,0.48261955678462976,0.5173804432153702,21,12,0.5714285714285714,2.8758566642180083,0.45091947000473737,100.0,107.88027567952759,0.8763185878806433,0.003205285547762098,1794.759912754947,1811.5728307592703,True,True,,True,True,True,True,
300,2048,1.0342825707048178,0.028751018363982438,0.664259548485279,0.335740451514721,19,9,0.47368421052631576,1.4246741839684545,0.5204202264547348,100.0,88.58691655293433,0.9930023125711039,0.36131551013780755,978.8759301997779,985.1773464547168,True,True,,True,True,True,True,
301,2048,1.1636115470901132,0.25520370751619337,0.5900070641189814,0.4099929358810186,16,7,0.4375,2.0701830404810604,0.4814793221652508,100.0,94.69988630262606,0.9910042752229244,0.15815766252352584,1332.6466302822907,1345.416754126438,True,True,,True,True,True,True,
302,2048,1.6498529184609652,0.0393792905844748,0.35680490322411057,0.6431950967758895,24,12,0.5,3.8932257950305935,0.540054733119905,100.0,114.94665438972066,0.7752096176250106,0.00046392469223765614,1921.782460015219,1936.4034913762093,True,True,,True,True,True,True,
303,2048,1.9520434392616153,0.2156163697130978,0.6016893971711397,0.3983106028288603,12,8,0.6666666666666666,3.3608433765359225,0.4074611453339458,100.0,113.71420108075671,0.962872050023483,0.07646082591288678,2110.5330613665255,2125.7279372350977,True,True,,True,True,True,True,
304,2048,1.4844922348856926,0.09332222454249858,0.44504932798445224,0.5549506720155477,28,8,0.2857142857142857,1.880663782171905,0.5644618064165116,100.0,107.95207805741705,0.9611253165373509,0.046853038317700754,1042.74809135839,1060.3520320591758,True,True,,True,True,True,True,
305,2048,1.4636652804911137,0.22127307169139385,0.5499412856996059,0.4500587143003941,19,11,0.5789473684210527,4.047193138115108,0.5320167513564229,100.0,104.18493536371085,0.999754970091311,0.15426778432227017,1948.7535616480686,1962.3224327058583,True,True,,True,True,True,True,
306,2048,1.972846276126802,0.08033422278240322,0.30345637574791906,0.6965436242520809,22,11,0.5,2.227378338295966,0.4905921187251806,100.0,123.95125101233299,0.5941323417118801,0.0016326421780531496,1421.979577773305,1431.4049232642617,True,True,,True,True,True,True,
307,2048,1.6754403542727232,0.24716412210837005,0.66167246773839,0.33832753226161005,15,6,0.4,1.9347536757588386,0.5572167042642832,100.0,106.07272781820683,0.984343602706231,0.40526721365658047,1067.0104705108527,1072.4293970760755,True,True,,True,True,True,True,
308,2048,1.1380477072671056,0.05004851371049881,0.491749607771635,0.508250392228365,25,17,0.68,3.411716330330819,0.4142174178734422,100.0,96.77322644108051,0.8379746922879625,0.002139589086517565,2230.4269384402983,2245.5474267263044,True,True,,True,True,True,True,
309,2048,1.0095799211412668,0.27654239209368825,0.3656419824808836,0.6343580175191164,30,19,0.6333333333333333,4.416208358947188,0.5752766998484731,100.0,96.55149252750584,0.8603394181702554,0.0004201299929850814,1989.6813830324259,2006.5956252784044,True,True,,True,True,True,True,
310,2048,1.5539153153076768,0.023030290380120277,0.5871270176023244,0.41287298239767556,11,4,0.36363636363636365,2.5673836598172786,0.4463521625846624,100.0,105.33680011127763,0.9622576339419388,0.12181481575651781,1636.7164976607328,1650.2747264420263,True,True,,True,True,True,True,
311,2048,1.8443713337182999,0.15675487294793128,0.4289841618388891,0.5710158381611109,24,10,0.4166666666666667,1.5786475754342972,0.5012613479048014,100.0,116.86615629690561,0.8547378338296607,0.005379070478340869,1076.2215926971237,1092.867676084327,True,True,,True,True,True,True,
312,2048,1.3421330926939845,0.14721249947324394,0.623906908556819,0.37609309144318104,17,9,0.5294117647058824,3.0330458153039217,0.470762156881392,100.0,98.8718137609996,0.9989285496442989,0.20230238300475117,1770.017585495119,1781.3305330176872,True,True,,True,True,True,True,
313,2048,1.2850137539207935,0.2426189599558711,0.40992038063704966,0.5900796193629503,12,5,0.4166666666666667,3.657787010539323,0.5896872576326131,100.0,103.72530416628194,0.9474843416077273,0.03586297351726538,1605.8154207385285,1623.4074017666494,True,True,,True,True,True,True,
314,2048,1.778443924151361,0.06483986182138324,0.6431240405887365,0.3568759594112635,29,17,0.5862068965517241,1.7900833955034612,0.432625556178391,100.0,108.87855026536022,0.9996476089837382,0.17556027112949538,1290.7587316859847,1303.0271398313446,True,True,,True,True,True,True,
315,2048,1.5729640405625105,0.18889587884768844,0.3981891985982656,0.6018108014017344,15,10,0.6666666666666666,2.367126723658293,0.5148781144991517,100.0,111.69177941740617,0.7824606779570906,0.03612626343146648,1397.2659341470521,1410.3814774921116,True,True,,True,True,True,True,
316,2048,1.1135781975463033,0.10479353908449411,0.5548308085650205,0.44516919143497946,25,10,0.4,3.8026454575359816,0.4562660787254572,100.0,94.14821817589126,0.9997200058636766,0.02464711079172859,2186.8819000624976,2205.796575980244,True,True,,True,True,True,True,
317,2048,1.235225299373269,0.17828363953158258,0.680749224871397,0.319250775128603,20,6,0.3,3.198568566329777,0.5456456776708365,100.0,94.34955218313166,0.9959278593815223,0.4183028082457932,1590.1725566384507,1595.3116788966774,True,True,,True,True,True,True,
318,2048,1.7013097489252687,0.11307777520269155,0.4725454397499561,0.5274545602500439,20,13,0.65,1.3083003521896899,0.47608388084918263,100.0,112.28476286079592,0.8468577355636528,0.060626456425285184,1018.6211058917116,1032.225189188,True,True,,True,True,True,True,
319,2048,1.9000981748104095,0.288403189368546,0.5174070455133915,0.48259295448660855,27,14,0.5185185185185185,2.8392290990799665,0.5716151023283601,100.0,115.20034857101456,0.9996915290084851,0.15595898291965796,1335.3010817150314,1349.0105635707496,True,True,,True,True,True,True,
320,2048,1.413366618566215,0.016727597918361425,0.3357655487954616,0.6642344512045384,14,6,0.42857142857142855,4.245738142635673,0.40050297118723394,100.0,109.7669342450028,0.5594001055523657,0.0010160729854276319,2788.410501034459,2796.47467462273,True,True,,True,True,True,True,
321,2048,1.4179005268961191,0.23358216192573308,0.5023403089493512,0.4976596910506488,29,10,0.3448275862068966,2.956485770177096,0.44218328800052403,100.0,104.43596172199119,0.9005381379382748,8.615284512063236e-06,1861.1108027063904,1877.039259902193,True,True,,True,True,True,True,
322,2048,1.895587437786162,0.0738938751630485,0.3449173953384161,0.6550826046615839,12,8,0.6666666666666666,1.5503706090152263,0.586671743541956,100.0,120.84319421066874,0.6968431894313066,0.09697508369231765,902.4924787186345,910.9731288815221,True,True,,True,True,True,True,
323,2048,1.6899554282426834,0.1985357134602964,0.6905358370393514,0.3094641629606486,25,14,0.56,2.59717152910307,0.46580014675855635,100.0,105.60793312272801,0.9998875995541965,0.3357577940464545,1571.7727311842918,1579.073070703249,True,True,,True,True,True,True,
324,2048,1.2465569851920009,0.09517066944390536,0.45655096881091595,0.543449031189084,15,7,0.4666666666666667,4.487833428941667,0.5118877662345767,100.0,101.12490660881957,0.9315496929964361,0.003627661700331498,2261.580181181013,2280.4196812038294,True,True,,True,True,True,True,
325,2048,1.1180815435945988,0.16930162562057374,0.3821031264960766,0.6178968735039234,20,8,0.4,3.441498145088553,0.4979462882503867,100.0,99.60864289682712,0.7608531011827595,0.0002297485842013259,1950.5619448601417,1964.5810937323645,True,True,,True,True,True,True,
326,2048,1.5684227412566543,0.12204010616987943,0.5645259149372577,0.4354740850627423,21,11,0.5238095238095238,2.0063848986290393,0.5299348391592502,100.0,106.34867780099142,0.9966752649656743,0.18119902037703528,1161.9895280266564,1174.4474300517109,True,True,,True,True,True,True,
327,2048,1.7671201061457396,0.29795160982757807,0.41878540888428684,0.5812145911157132,14,9,0.6428571428571429,2.150812533684075,0.42234173864126207,100.0,115.51817577754258,0.7045463866176954,0.027936008610489175,1563.712569613223,1574.5351144954545,True,True,,True,True,True,True,
328,2048,1.2963759424164891,0.0071598163805902,0.6277703903615475,0.37222960963845253,27,9,0.3333333333333333,4.018921832833439,0.555929453484714,100.0,97.50869755268923,0.9994922708593869,0.33084597404282856,1851.551739655889,1858.9120697563092,True,True,,True,True,True,True,
329,2048,1.331053415313363,0.21157811768352985,0.4387715362012386,0.5612284637987615,22,14,0.6363636363636364,4.219178965687751,0.48733245208859444,100.0,104.08631342634254,0.8535788799834368,0.002411187775356994,2283.7821688817166,2300.29838908664,True,True,,True,True,True,True,
330,2048,1.8554893815889955,0.09004843952134252,0.6079131998121738,0.39208680018782616,19,8,0.42105263157894735,2.7643752383999525,0.541232674382627,100.0,111.53718075238271,0.9958600715881272,0.2790759680612622,1405.4609728610915,1414.576820643577,True,True,,True,True,True,True,
331,2048,1.5581745207309723,0.2562925354577601,0.35057600811123846,0.6494239918887615,26,12,0.46153846153846156,1.3816435066983104,0.41098294090479615,100.0,112.95599312419023,0.5949388258920526,0.00035779159710814623,1231.761179201167,1240.7875544477733,True,True,,True,True,True,True,
332,2048,1.0052827624604106,0.04093961343169212,0.5962796263396739,0.4037203736603261,15,9,0.6,3.230062521714717,0.5664089873433114,100.0,89.43444445637408,0.9992037708879132,0.2878378808559317,1544.0843771515188,1552.4767524671338,True,True,,True,True,True,True,
333,2048,1.1269375272095203,0.2667560149915516,0.6705382596701384,0.32946174032986164,10,5,0.5,3.875982864852994,0.4307878203690052,100.0,91.38840076105276,0.9923438461608178,0.24532389003120758,2326.58996934725,2335.84746513518,True,True,,True,True,True,True,
334,2048,1.686527899466455,0.03279958628118038,0.47639672122895715,0.5236032787710428,30,13,0.43333333333333335,2.398626327887177,0.5971879472956061,100.0,111.82422640492808,0.9986069660006931,0.12416752961792872,1120.2270806276863,1135.0685465494366,True,True,,True,True,True,True,
335,2048,1.977136043831706,0.16593806147575377,0.533855977281928,0.466144022718072,17,5,0.29411764705882354,1.7635181763209402,0.45522298049181703,100.0,116.26901860330202,0.9395231896007933,0.04838167408033936,1234.4202292467294,1251.0036641156719,True,True,,True,True,True,True,
336,2048,1.459398684091866,0.13801190787926315,0.31315224580466744,0.6868477541953326,24,16,0.6666666666666666,3.5829392904415727,0.5231489315629005,100.0,111.77665016506518,0.6538242772591066,0.002628321794708009,1912.5709965066117,1923.6388263359459,True,True,,True,True,True,True,
337,2048,1.496800214983523,0.15786644155159593,0.6176291868090629,0.38237081319093713,13,6,0.46153846153846156,2.2414051154628396,0.5811297254636884,100.0,103.0613530424813,0.9859186627400804,0.3521715213826868,1122.0578406243924,1128.6668804934204,True,True,,True,True,True,True,
338,2048,1.9397122878581285,0.1487314760684967,0.4352078914642334,0.5647921085357666,27,15,0.5555555555555556,3.7219911807216706,0.44752980284392835,100.0,118.66647419541982,0.7874411535882306,0.0003660627403294349,2200.424275828095,2214.93013589457,True,True,,True,True,True,True,
339,2048,1.646318475715816,0.27252716682851313,0.5808980494737626,0.41910195052623744,19,13,0.6842105263157895,3.5320906776934864,0.5047833967953921,100.0,107.7078270568548,0.9998471391234239,0.16988143532065303,1838.745978404537,1851.7101194515171,True,True,,True,True,True,True,
340,2048,1.1671686246991158,0.019715445209294555,0.3719146147370338,0.6280853852629662,21,8,0.38095238095238093,1.709454197343439,0.4727093944326043,100.0,101.4868665987384,0.7047732234522321,0.0006233118607930814,1257.253084282743,1269.5766328705813,True,True,,True,True,True,True,
341,2048,1.0466211130842566,0.24563711509108543,0.4980282936245203,0.5019717063754797,24,8,0.3333333333333333,2.713533165771514,0.537088038213551,100.0,93.63981475024713,0.9963793548187657,0.06851554216169481,1445.1920910410847,1462.3458500400764,True,True,,True,True,True,True,
342,2048,1.516875084489584,0.04892891803756356,0.655449654534459,0.344550345465541,16,10,0.625,4.165108544938266,0.49098821096122264,100.0,102.50298801716406,0.999699701008011,0.29856263181503223,2164.62879930692,2172.981100154535,True,True,,True,True,True,True,
343,2048,1.8191557126119733,0.22457992555573583,0.3096862602978945,0.6903137397021055,28,15,0.5357142857142857,3.0728473576717077,0.5615203011780977,100.0,120.46446870607957,0.7054085579710557,0.0006749563915246046,1531.2586160286103,1543.8313692869895,True,True,,True,True,True,True,
344,2048,1.3673477675765753,0.08434145338833332,0.5436696175485849,0.4563303824514151,12,5,0.4166666666666667,1.2276456758379937,0.41694639418274165,100.0,101.85083326902469,0.8864788414915525,0.06429437430984306,1100.4058645078883,1114.0929005248045,True,True,,True,True,True,True,
345,2048,1.2555256644263864,0.28761892234906555,0.32953734435141085,0.6704626556485891,17,10,0.5882352941176471,1.853998199198395,0.5483858238905668,100.0,105.58601103805472,0.7079547644467603,0.017898591396341652,1129.3285573193511,1141.2066172237548,True,True,,True,True,True,True,
347,2048,1.6062210453674197,0.18204022776335477,0.4662684816867113,0.5337315183132887,11,4,0.36363636363636365,3.966462936904281,0.5719998816028238,100.0,110.2683383021897,0.9574568964528068,0.09873062562807171,1759.7249649376822,1774.7262625514823,True,True,,True,True,True,True,
348,2048,1.0803221389651299,0.11606989754363894,0.68697066642344,0.31302933357656004,29,19,0.6551724137931034,2.1015815924853083,0.405587549880147,100.0,89.49424475805318,0.9999920943353788,0.22821811466257091,1542.934396228941,1553.6655634613078,True,True,,True,True,True,True,
349,2048,1.2096434673294425,0.1901596711948514,0.5610584035515784,0.43894159644842157,26,17,0.6538461538461539,1.497917761467397,0.5916458796709776,100.0,96.90181684280446,0.9980235631248894,0.2594663900934281,850.8494407770512,860.1864154651164,True,True,,True,True,True,True,
350,2048,1.7268906347453594,0.10558583429083228,0.3919182926416397,0.6080817073583603,14,4,0.2857142857142857,2.907248682249337,0.4361343847587705,100.0,115.5193373673996,0.6938138589902794,0.0016071510609073686,1898.4055728215635,1910.1458850856918,True,True,,True,True,True,True,
351,2048,1.9372614370658994,0.23963483003899455,0.6494004368782043,0.35059956312179574,22,10,0.45454545454545453,4.33545326963067,0.5160446086898446,100.0,112.03327428219222,0.9996451721677041,0.3209348200493768,2093.7660864082595,2101.7145526383665,True,True,,True,True,True,True,
352,2048,1.3762043174356222,0.06109126713126897,0.40369832962751384,0.5963016703724862,18,9,0.5,2.4415614481084047,0.46213218159973624,100.0,106.46164776068787,0.7480911545831603,0.00286606757103375,1604.2801678499068,1617.6252643765727,True,True,,True,True,True,True,
353,2048,1.4015192361548543,0.2054195512086153,0.36181807443499564,0.6381819255650043,12,4,0.3333333333333333,2.048605009820312,0.503002410940826,100.0,108.54978836142584,0.7172526510844155,0.010627747597557573,1317.7032398099936,1330.1055121288368,True,True,,True,True,True,True,
354,2048,1.911976246163249,0.10205393554642796,0.5911159105598927,0.40888408944010735,28,17,0.6071428571428571,3.9163145195692772,0.4694147348403931,100.0,113.20751210898044,0.9999918130704287,0.12896917109453823,2115.095113711949,2130.0596385343965,True,True,,True,True,True,True,
355,2048,1.736612013541162,0.22669632593169808,0.44862247481942175,0.5513775251805783,16,9,0.5625,3.3392652721144254,0.5766118846833705,100.0,113.85406220538675,0.9911247830694296,0.05026284360120196,1503.0169539955864,1521.397069170174,True,True,,True,True,True,True,
356,2048,1.199892658740282,0.06700746640563011,0.6044824086129665,0.39551759138703346,24,10,0.4166666666666667,1.903752432949841,0.4446232890710235,100.0,95.3841818895778,0.9973416679276911,0.11374680555457631,1345.9718093231236,1360.436834527446,True,True,,True,True,True,True,
357,2048,1.070448282174766,0.291068344283849,0.5287410002201796,0.47125899977982044,21,10,0.47619047619047616,2.494938699156046,0.5589546320959926,100.0,93.51911003169596,0.9986273051307223,0.15798297449102666,1293.7760096239085,1306.8735314857695,True,True,,True,True,True,True,
358,2048,1.616063505411148,0.00027597807347774507,0.3244432296603918,0.6755567703396081,19,11,0.5789473684210527,4.38520101858303,0.41286705136299134,100.0,115.28318695875907,0.5518300147180608,0.0010796490292772365,2783.298247493245,2791.2748863839906,True,True,,True,True,True,True,
359,2048,1.7825247133150697,0.1761880338191986,0.6670587416738272,0.33294125832617283,27,19,0.7037037037037037,2.8542781909927726,0.5333548806607723,100.0,108.29529106597374,0.9999929051583146,0.3757667570074753,1464.7649483249033,1471.5661852571022,True,True,,True,True,True,True,
360,2048,1.2809635791927576,0.128925942722708,0.48619873039424416,0.5138012696057559,13,5,0.38461538461538464,1.447763252723962,0.48886638041585684,100.0,101.19455896179232,0.8950884599447048,0.05868075627088383,1062.1366662675644,1077.0224909729454,True,True,,True,True,True,True,
361,2048,1.3459107400849462,0.25848843958228823,0.6972625326365232,0.30273746736347684,18,12,0.6666666666666666,1.6592995841056108,0.5702158421278,100.0,96.98996918013705,0.9985189315971325,0.47019922656310964,947.7234881209283,951.8741798784218,True,True,,True,True,True,True,
362,2048,1.8406245540827513,0.04313609031960368,0.4562459465116262,0.5437540534883738,22,7,0.3181818181818182,3.4791202909313137,0.4022898403927684,100.0,115.88999869818332,0.7632896450598249,5.038290021104736e-05,2274.4874738552653,2287.7432560205375,True,True,,True,True,True,True,
363,2048,1.5110926097258925,0.209379634167999,0.5104581322520971,0.48954186774790287,14,6,0.42857142857142855,3.7717390218749642,0.5438710337504744,100.0,106.56906488524675,0.9906171585243314,0.10775971307817789,1795.9288160475287,1811.371658893105,True,True,,True,True,True,True,
364,2048,1.0523724295198917,0.08785052765160799,0.34287944845855234,0.6571205515414477,26,14,0.5384615384615384,2.2947822743095454,0.47747096344828605,100.0,98.77508688129257,0.6558727837929396,0.00035021898437482407,1533.3118888246095,1544.3691975650993,True,True,,True,True,True,True,
365,2048,1.173043000511825,0.16374158514663575,0.4184316478669643,0.5815683521330357,29,17,0.5862068965517241,1.277399620693177,0.5134819895029068,100.0,100.14135432305886,0.8459090364576977,0.013398046274458288,953.456273077583,969.2989230100955,True,True,,True,True,True,True,
366,2048,1.640414908528328,0.13581600319594145,0.634448168426752,0.365551831573248,11,5,0.45454545454545453,3.1262184128165247,0.4580558924004436,100.0,106.03134648888584,0.9855897574382371,0.21899665181560876,1838.0647942817861,1848.5988659764207,True,True,,True,True,True,True,
367,2048,1.9613022739067674,0.2689539263024926,0.3801139064133167,0.6198860935866832,23,9,0.391304347826087,4.114960428792983,0.5879096692427992,100.0,120.97911426422672,0.9216190516631845,0.0005563998708263097,1735.2892824149737,1754.2663720472933,True,True,,True,True,True,True,
368,2048,1.475240195170045,0.03499807035550475,0.5726926676928996,0.4273073323071004,17,11,0.6470588235294118,2.660556281916797,0.43400950357317924,100.0,103.81003694175882,0.9877905231703166,0.03138036734294563,1712.9831490633485,1731.1482602407298,True,True,,True,True,True,True,
369,2048,1.4496496375650167,0.27970354473218323,0.471334645524621,0.528665354475379,26,11,0.4230769230769231,3.1770912436768413,0.46401935163885355,100.0,106.22395441317713,0.8793032469986084,8.4428930634513e-05,1892.9772568716332,1910.1640854302627,True,True,,True,True,True,True,
370,2048,1.9868553625419736,0.02689239475876093,0.6756308633834123,0.3243691366165877,13,7,0.5384615384615384,1.3314897847361862,0.5085932973772287,100.0,112.28808600693208,0.9708119319146867,0.39042488098894224,933.1570347361908,938.807786270922,True,True,,True,True,True,True,
371,2048,1.6612444631755352,0.1506874931976199,0.3330657113343477,0.6669342886656523,20,12,0.6,2.817751702666283,0.437665256485343,100.0,116.04812843382433,0.5902105104067857,0.002673172370132145,1878.6560055980788,1887.6902082683207,True,True,,True,True,True,True,
372,2048,1.152250393293798,0.14155310047790406,0.5139242116361856,0.4860757883638144,19,6,0.3157894736842105,4.268927501421421,0.5837650390341877,100.0,96.54880822746634,0.9950908846216139,0.1708519489432034,1835.2133141967581,1847.7046178489632,True,True,,True,True,True,True,
373,2048,1.0307186767458916,0.21740297544747592,0.6380119070410728,0.3619880929589272,15,5,0.3333333333333333,3.636309269908815,0.4197762602940202,100.0,89.1618144486373,0.9943532601755962,0.14546952392045448,2264.2783696805964,2276.8974360066263,True,True,,True,True,True,True,
374,2048,1.5327700031921268,0.07716507604345679,0.40871556401252745,0.5912844359874725,25,17,0.68,1.8132731968536973,0.551850301399827,100.0,110.35175081017451,0.8698118933308235,0.03425679022191824,1064.3550626521067,1080.0296914966752,True,True,,True,True,True,True,
375,2048,1.8653298486024141,0.2528154912404716,0.5513539642095566,0.4486460357904434,12,7,0.5833333333333334,2.34564895844087,0.49421293996274474,100.0,113.42712659591837,0.9656961308084913,0.1273024126495734,1385.4697726736522,1399.4362944156812,True,True,,True,True,True,True,
376,2048,1.3211813727393746,0.056107865832746025,0.3954955771565437,0.6045044228434563,28,14,0.5,3.8258352342993023,0.5278128178790211,100.0,105.22065057969496,0.8374695416433442,0.00011340691977625797,1951.1699288763768,1967.5504382939614,True,True,,True,True,True,True,
378,2048,1.7613353924825788,0.11855862736701965,0.3652856796979904,0.6347143203020096,17,8,0.47058823529411764,2.5441938584670423,0.563111468590796,100.0,117.20938567032965,0.8230902807359316,0.01010055378699584,1306.6503103991693,1322.197963658758,True,True,,True,True,True,True,
379,2048,1.5898931585252285,0.28512761257588864,0.619569581747055,0.380430418252945,30,10,0.3333333333333333,1.6001253406517206,0.48281747121363877,100.0,105.26856312373604,0.9914736773744153,0.22118226179039868,1106.0380970263402,1116.7388197391367,True,True,,True,True,True,True,
380,2048,1.0966422846540809,0.012979953456670046,0.4269923314452171,0.5730076685547829,10,6,0.6,3.009856038540602,0.5383290227502584,100.0,97.46638274864523,0.8647775164788735,0.05154945061534692,1593.3008616268044,1607.8232804371567,True,True,,True,True,True,True,
381,2048,1.2249946668744087,0.2371460996568203,0.3031060520559549,0.696893947944045,14,9,0.6428571428571429,4.068670460768044,0.4526605520397425,100.0,105.61562918583934,0.5482104462337867,0.006735732645853822,2482.7548306730887,2490.7205787806442,True,True,,True,True,True,True,
382,2048,1.7115469379350543,0.058601965103298424,0.5441211450845003,0.45587885491549973,25,9,0.36,2.20418890574947,0.5190728330984712,100.0,110.29422782347626,0.9932058784111987,0.12802651092770953,1261.2672258684245,1275.928167743968,True,True,,True,True,True,True,
383,2048,1.8896815795451403,0.19265155317261815,0.48976399488747113,0.5102360051125289,18,8,0.4444444444444444,1.9562310721725225,0.4270514192059636,100.0,115.85300633410412,0.850776201967577,0.0054183329180186295,1416.1356082486918,1431.9072082797911,True,True,,True,True,True,True,
384,2048,1.42377641890198,0.10807714350521565,0.657341131940484,0.34265886805951595,21,12,0.5714285714285714,3.38852697154507,0.5950628753751517,100.0,100.10914276693683,0.9998720878757168,0.42425072512406253,1468.4622603532232,1473.532150998365,True,True,,True,True,True,True,
385,2048,1.428238781169057,0.2645768405869603,0.3123358082026243,0.6876641917973757,20,10,0.5,2.6751006874255836,0.48232372887432573,100.0,110.98908822422203,0.6023552411037154,0.001059337016593454,1677.7180608997285,1687.3735045570816,True,True,,True,True,True,True,
386,2048,1.8832968482747674,0.029997844900935888,0.5408520456403494,0.4591479543596506,20,11,0.55,4.100491480529308,0.5393121788278222,100.0,114.12488005067166,0.9996219561809108,0.1489653197873596,1908.8797465764915,1922.9211553862333,True,True,,True,True,True,True,
387,2048,1.718664325773716,0.1687395173124969,0.499091025814414,0.500908974185586,13,9,0.6923076923076923,3.137565412838012,0.4067143933847547,100.0,111.83993948638579,0.8148292981445335,0.03851589852356687,2077.530349660888,2090.5174424360544,True,True,,True,True,True,True,
388,2048,1.2198001248762012,0.140190795622766,0.6541700702160597,0.34582992978394034,26,9,0.34615384615384615,1.266178579442203,0.5653020184487104,100.0,94.61058054431032,0.9847107849530115,0.39999587770398304,823.6937309060439,829.0408943829289,True,True,,True,True,True,True,
389,2048,1.0991229079663754,0.21437983280047773,0.5782329641282558,0.42176703587174424,28,10,0.35714285714285715,2.331904174759984,0.42655718810856347,100.0,93.02548053208858,0.9988293236327137,0.012802944325220689,1601.4595275822194,1620.4495366533206,True,True,,True,True,True,True,
390,2048,1.5893353810533881,0.09222760442644358,0.3747168518602848,0.6252831481397152,11,7,0.6363636363636364,3.7347429818473756,0.5960457334294915,100.0,112.88417116560282,0.8552388112868599,0.04905732189474154,1615.3370573786449,1629.7457422340465,True,True,,True,True,True,True,
391,2048,1.7626258339732885,0.2541136560961604,0.6165999360382557,0.3834000639617443,25,13,0.52,3.5194396952167155,0.45017615128308536,100.0,109.29071406663962,0.999904921287654,0.14841666407073864,2027.158455187063,2040.6770701916741,True,True,,True,True,True,True,
392,2048,1.2989160316064954,0.0381381849758327,0.4365207783877849,0.5634792216122151,15,6,0.4,1.619055735412985,0.5212638717144727,100.0,103.25999776339472,0.8798351854998311,0.029379293906088653,1066.6105751696632,1082.682147773884,True,True,,True,True,True,True,
393,2048,1.3277189303189516,0.17122446075081824,0.6473274938762188,0.3526725061237812,10,6,0.6,1.4076201058924198,0.4401621023193002,100.0,97.8357003922211,0.9555075483189542,0.2553562458167191,1128.6652282249158,1137.124497499841,True,True,,True,True,True,True,
394,2048,1.8607761720195413,0.12451224932447075,0.4055300064384937,0.5944699935615063,29,13,0.4482758620689655,2.894698309432715,0.5815623182803392,100.0,118.00342130260947,0.9677966495819152,0.0009783396417458643,1333.932569147766,1354.3395341444239,True,True,,True,True,True,True,
